RaceDate,RaceTime,CourseName,RaceTitle,HorseName,B2LScore,RankBest,IsB2LTarget,Tier,DSLR,StrideDecay,BadDiscipline,GoodSpeed,IsLeader,SpeedWords,BetModes,Signals,ScannedAt
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Wellwhatshappenin,4,8,False,Pass,99,0.0,False,True,False,"kept on, headway",,"Speed(kept on, headway)",2026-09-14 12:33:54.860000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Calaxy,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.863000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Celtic John,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.863000
2026-09-14,17:30,Kempton Park,17:30 KEMPTON PARK,Knightmare,2,11,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.867000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Crazy Plan,4,1,True,Tier 1 EW,99,0.0,False,True,False,"ran on, chased leader","EW,B2L,WIN","Speed(ran on, chased leader)",2026-09-14 12:33:54.867000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Electric Bass,4,2,True,Tier 1 EW,99,0.0,False,True,False,headway,"EW,B2L,WIN",Speed(headway),2026-09-14 12:33:54.870000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Jimmy Mark,4,3,True,Tier 2 B2L,99,0.0,False,True,False,pushed along,"EW,B2L-Consider",Speed(pushed along),2026-09-14 12:33:54.870000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Keeper Of Secrets,4,4,False,Pass,99,0.0,False,True,False,led,,Speed(led),2026-09-14 12:33:54.870000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Offiah's Boy,4,5,False,Pass,99,0.0,False,True,False,"led, pushed along",,"Speed(led, pushed along)",2026-09-14 12:33:54.873000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Shabu Shabu,4,6,False,Pass,99,0.0,False,True,False,headway,,Speed(headway),2026-09-14 12:33:54.873000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Amalou,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.873000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Artavian,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.877000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Churchill's Spirit,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.877000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Madame Passant,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.880000
2026-09-14,16:42,Windsor,16:42 WINDSOR,Time After Time,2,11,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.880000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Balon D'or,4,1,True,Tier 1 EW,99,0.0,False,True,False,"headway, chased leaders, chased leader","EW,B2L,WIN","Speed(headway, chased leaders, chased leader)",2026-09-14 12:33:54.880000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Cameley Days,4,2,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-09-14 12:33:54.883000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Darkened Edge,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"pushed along, prominent","EW,B2L-Consider","Speed(pushed along, prominent)",2026-09-14 12:33:54.883000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Dragon God,4,4,False,Pass,99,0.0,False,True,False,headway,,Speed(headway),2026-09-14 12:33:54.883000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Enter Sandman,4,5,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.887000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Faustus,4,6,False,Pass,99,0.0,False,True,False,"kept on, made all",,"Speed(kept on, made all)",2026-09-14 12:33:54.887000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Pedros Dream,4,7,False,Pass,99,0.0,False,True,False,chased leader,,Speed(chased leader),2026-09-14 12:33:54.890000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Sandscreendeliverd,4,8,False,Pass,99,0.0,False,True,False,headway,,Speed(headway),2026-09-14 12:33:54.890000
2026-09-14,17:12,Windsor,17:12 WINDSOR,So Smart,4,9,False,Pass,99,0.0,False,True,False,"kept on, chased leader",,"Speed(kept on, chased leader)",2026-09-14 12:33:54.890000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Davorge Nation,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.890000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Fletcher's Flight,2,11,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.893000
2026-09-14,17:12,Windsor,17:12 WINDSOR,Unico,2,12,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.893000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,Encore,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, headway","EW,B2L,WIN","Speed(kept on, headway)",2026-09-14 12:33:54.897000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,Pink Pyjamas,4,2,True,Tier 1 EW,99,0.0,False,True,False,prominent,"EW,B2L,WIN",Speed(prominent),2026-09-14 12:33:54.897000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,Spareapenny,4,3,True,Tier 2 B2L,99,0.0,False,True,False,led,"EW,B2L-Consider",Speed(led),2026-09-14 12:33:54.897000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,Astronette,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.897000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,Forbidden Colours,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.900000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,Missmisfortune,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.900000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,Mystic Veil,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.900000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,Tilsworth Boe,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.900000
2026-09-14,19:30,Kempton Park,19:30 KEMPTON PARK,March Of Time,0,9,False,Pass,99,0.0,True,True,False,pushed along,,"Speed(pushed along), Discipline",2026-09-14 12:33:54.903000
2026-09-14,17:00,Kempton Park,17:00 KEMPTON PARK,Ramensky,4,1,True,Tier 1 EW,99,0.0,False,True,False,stayed on,"EW,B2L,WIN",Speed(stayed on),2026-09-14 12:33:54.903000
2026-09-14,17:00,Kempton Park,17:00 KEMPTON PARK,Femme Fatale,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.903000
2026-09-14,17:00,Kempton Park,17:00 KEMPTON PARK,Virtue Diligence,0,3,False,Pass,99,0.0,True,True,False,pushed along,,"Speed(pushed along), Discipline",2026-09-14 12:33:54.907000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Angel Summer,4,1,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on, headway","EW,B2L,WIN","Speed(led, kept on, headway)",2026-09-14 12:33:54.907000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Barry The Worm,4,2,True,Tier 1 EW,99,0.0,False,True,False,headway,"EW,B2L,WIN",Speed(headway),2026-09-14 12:33:54.910000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Happier,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"pushed along, stayed on","EW,B2L-Consider","Speed(pushed along, stayed on)",2026-09-14 12:33:54.910000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Roy Lane,4,4,False,Pass,99,0.0,False,True,False,headway,,Speed(headway),2026-09-14 12:33:54.910000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Voodoo Ray,4,5,False,Pass,99,0.0,False,True,False,"chased leaders, chased leader",,"Speed(chased leaders, chased leader)",2026-09-14 12:33:54.910000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Beelzebub,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.913000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Red Legs,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.913000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Athena's War,0,8,False,Pass,99,0.0,True,True,False,headway,,"Speed(headway), Discipline",2026-09-14 12:33:54.913000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Chasing Gold,0,9,False,Pass,99,0.0,True,True,False,ran on,,"Speed(ran on), Discipline",2026-09-14 12:33:54.917000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Kodicall,0,10,False,Pass,99,0.0,True,True,False,"led, kept on, made all",,"Speed(led, kept on, made all), Discipline",2026-09-14 12:33:54.917000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Fort Augustus,-2,11,False,Pass,99,0.0,True,False,False,,,Discipline,2026-09-14 12:33:54.917000
2026-09-14,20:30,Kempton Park,20:30 KEMPTON PARK,Master Dandy,-2,12,False,Pass,99,0.0,True,False,False,,,Discipline,2026-09-14 12:33:54.917000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,Rupert The Brave,4,1,True,Tier 1 EW,99,0.0,False,True,False,led,"EW,B2L,WIN",Speed(led),2026-09-14 12:33:54.920000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,Solar Swing,4,2,True,Tier 1 EW,99,0.0,False,True,False,headway,"EW,B2L,WIN",Speed(headway),2026-09-14 12:33:54.920000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,Farasan,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.920000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,Gut Reaction,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.920000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,Intangible Truth,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.920000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,Mainshock,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.920000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,National Honour,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.923000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,Stephen's Secret,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.923000
2026-09-14,18:30,Kempton Park,18:30 KEMPTON PARK,Kingdom Of Heaven,-2,9,False,Pass,99,0.0,True,False,False,,,Discipline,2026-09-14 12:33:54.923000
2026-09-14,15:12,Windsor,15:12 WINDSOR,Baba Ganoush,2,1,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.923000
2026-09-14,15:12,Windsor,15:12 WINDSOR,Crown Of Crowns,2,2,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.927000
2026-09-14,15:12,Windsor,15:12 WINDSOR,Marquetry,2,3,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.927000
2026-09-14,15:12,Windsor,15:12 WINDSOR,Paraone,2,4,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.927000
2026-09-14,15:12,Windsor,15:12 WINDSOR,Queen Of Scotland,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.927000
2026-09-14,15:12,Windsor,15:12 WINDSOR,Seacole,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.927000
2026-09-14,15:12,Windsor,15:12 WINDSOR,Soul Of Appin,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.930000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Derrygarran Lad,4,1,True,Tier 1 EW,99,0.0,False,True,False,stayed on,"EW,B2L,WIN",Speed(stayed on),2026-09-14 12:33:54.930000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Hatamoto,4,2,True,Tier 1 EW,99,0.0,False,True,False,"led, pushed along","EW,B2L,WIN","Speed(led, pushed along)",2026-09-14 12:33:54.930000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Kody B,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"kept on, pushed along","EW,B2L-Consider","Speed(kept on, pushed along)",2026-09-14 12:33:54.933000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Mo Anam Chara,4,4,False,Pass,99,0.0,False,True,False,"kept on, headway, pushed along",,"Speed(kept on, headway, pushed along)",2026-09-14 12:33:54.933000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Real Jack,4,5,False,Pass,99,0.0,False,True,False,"kept on, pushed along",,"Speed(kept on, pushed along)",2026-09-14 12:33:54.933000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Showtown,4,6,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.937000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Soca Star,4,7,False,Pass,99,0.0,False,True,False,"kept on, chased leaders, chased leader",,"Speed(kept on, chased leaders, chased leader)",2026-09-14 12:33:54.937000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Thornaby Annie,4,8,False,Pass,99,0.0,False,True,False,"led, pushed along",,"Speed(led, pushed along)",2026-09-14 12:33:54.937000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Napolian,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.937000
2026-09-14,16:21,Thirsk,16:21 THIRSK,Riffa Spirit,0,10,False,Pass,99,0.0,True,True,False,"led, pushed along",,"Speed(led, pushed along), Discipline",2026-09-14 12:33:54.940000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Ahead Of Fashion,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, pushed along","EW,B2L,WIN","Speed(kept on, pushed along)",2026-09-14 12:33:54.940000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Berkshire Boom,4,2,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on, chased leader","EW,B2L,WIN","Speed(led, kept on, chased leader)",2026-09-14 12:33:54.940000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Bird Of War,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"kept on, prominent","EW,B2L-Consider","Speed(kept on, prominent)",2026-09-14 12:33:54.943000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Jackabi,4,4,False,Pass,99,0.0,False,True,False,led,,Speed(led),2026-09-14 12:33:54.943000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Loquella,4,5,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.947000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Musashi,4,6,False,Pass,99,0.0,False,True,False,kept on,,Speed(kept on),2026-09-14 12:33:54.947000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Paranjape,4,7,False,Pass,99,0.0,False,True,False,"kept on, pushed along",,"Speed(kept on, pushed along)",2026-09-14 12:33:54.947000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Unionville,4,8,False,Pass,99,0.0,False,True,False,"led, kept on, kept on well",,"Speed(led, kept on, kept on well)",2026-09-14 12:33:54.950000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Decalogue,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.950000
2026-09-14,18:00,Kempton Park,18:00 KEMPTON PARK,Flyta,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.950000
2026-09-14,16:12,Windsor,16:12 WINDSOR,Aravalli,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, headway, chased leaders","EW,B2L,WIN","Speed(kept on, headway, chased leaders)",2026-09-14 12:33:54.950000
2026-09-14,16:12,Windsor,16:12 WINDSOR,Brigid's Well,4,2,True,Tier 1 EW,99,0.0,False,True,False,"led, pushed along, stayed on","EW,B2L,WIN","Speed(led, pushed along, stayed on)",2026-09-14 12:33:54.953000
2026-09-14,16:12,Windsor,16:12 WINDSOR,Great Bedwyn,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"led, prominent, stayed on","EW,B2L-Consider","Speed(led, prominent, stayed on)",2026-09-14 12:33:54.953000
2026-09-14,16:12,Windsor,16:12 WINDSOR,John T,4,4,False,Pass,99,0.0,False,True,False,"stayed on, stayed on well",,"Speed(stayed on, stayed on well)",2026-09-14 12:33:54.953000
2026-09-14,16:12,Windsor,16:12 WINDSOR,King Of Berkshire,4,5,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.957000
2026-09-14,16:12,Windsor,16:12 WINDSOR,Macari,4,6,False,Pass,99,0.0,False,True,False,"led, pushed along, rallied",,"Speed(led, pushed along, rallied)",2026-09-14 12:33:54.957000
2026-09-14,16:12,Windsor,16:12 WINDSOR,Parisian Scholar,4,7,False,Pass,99,0.0,False,True,False,"led, kept on",,"Speed(led, kept on)",2026-09-14 12:33:54.960000
2026-09-14,16:12,Windsor,16:12 WINDSOR,Son Of Man,0,8,False,Pass,99,0.0,True,True,False,"kept on, chased leaders, chased leader",,"Speed(kept on, chased leaders, chased leader), Discipline",2026-09-14 12:33:54.960000
2026-09-14,16:12,Windsor,16:12 WINDSOR,Zarakerjack,0,9,False,Pass,99,0.0,True,True,False,led,,"Speed(led), Discipline",2026-09-14 12:33:54.960000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Character Testing,4,1,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on","EW,B2L,WIN","Speed(led, kept on)",2026-09-14 12:33:54.960000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Expert Analysis,4,2,True,Tier 1 EW,99,0.0,False,True,False,"kept on, chased leaders, chased leader","EW,B2L,WIN","Speed(kept on, chased leaders, chased leader)",2026-09-14 12:33:54.963000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Far Away West,4,3,True,Tier 2 B2L,99,0.0,False,True,False,led,"EW,B2L-Consider",Speed(led),2026-09-14 12:33:54.963000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Karthala,4,4,False,Pass,99,0.0,False,True,False,stayed on,,Speed(stayed on),2026-09-14 12:33:54.967000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Littletown Lad,4,5,False,Pass,99,0.0,False,True,False,"led, headway, rallied",,"Speed(led, headway, rallied)",2026-09-14 12:33:54.967000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Mr Globalist,4,6,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.967000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Red Trail,4,7,False,Pass,99,0.0,False,True,False,headway,,Speed(headway),2026-09-14 12:33:54.970000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Scoro,4,8,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.970000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Peace Motivator,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.970000
2026-09-14,16:30,Sedgefield,16:30 SEDGEFIELD,Twilight Safari,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.970000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Cape Toronada,4,1,True,Tier 1 EW,99,0.0,False,True,False,"led, kept on, kept on well","EW,B2L,WIN","Speed(led, kept on, kept on well)",2026-09-14 12:33:54.970000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Correspondence,4,2,True,Tier 1 EW,99,0.0,False,True,False,led,"EW,B2L,WIN",Speed(led),2026-09-14 12:33:54.973000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Cypriot Diaspora,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"kept on, headway","EW,B2L-Consider","Speed(kept on, headway)",2026-09-14 12:33:54.973000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Kiss And Run,4,4,False,Pass,99,0.0,False,True,False,"kept on, made all",,"Speed(kept on, made all)",2026-09-14 12:33:54.973000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Noelies Dream,4,5,False,Pass,99,0.0,False,True,False,led,,Speed(led),2026-09-14 12:33:54.977000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Rebel Path,4,6,False,Pass,99,0.0,False,True,False,"led, ran on, ran on well",,"Speed(led, ran on, ran on well)",2026-09-14 12:33:54.977000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Silky Robin,4,7,False,Pass,99,0.0,False,True,False,pushed along,,Speed(pushed along),2026-09-14 12:33:54.977000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Liosa,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.977000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Strike,2,9,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.980000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Thankuappreciate,2,10,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.980000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Tiger Tulip,2,11,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.980000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Distant Rumble,0,12,False,Pass,99,0.0,True,True,False,headway,,"Speed(headway), Discipline",2026-09-14 12:33:54.980000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Riley Rocks,0,13,False,Pass,99,0.0,True,True,False,"ran on, pushed along",,"Speed(ran on, pushed along), Discipline",2026-09-14 12:33:54.983000
2026-09-14,15:42,Windsor,15:42 WINDSOR,Hierarchy,-2,14,False,Pass,99,0.0,True,False,False,,,Discipline,2026-09-14 12:33:54.983000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Alessia Fernanda,4,1,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-09-14 12:33:54.983000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Always Blue,4,2,True,Tier 1 EW,99,0.0,False,True,False,pushed along,"EW,B2L,WIN",Speed(pushed along),2026-09-14 12:33:54.983000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Catton Lady,4,3,True,Tier 2 B2L,99,0.0,False,True,False,pushed along,"EW,B2L-Consider",Speed(pushed along),2026-09-14 12:33:54.983000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Kiss Me My Love,4,4,False,Pass,99,0.0,False,True,False,prominent,,Speed(prominent),2026-09-14 12:33:54.987000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Vega's Virtue,4,5,False,Pass,99,0.0,False,True,False,"led, headway",,"Speed(led, headway)",2026-09-14 12:33:54.987000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Donna Nook,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.987000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Ravishing Beauty,0,7,False,Pass,99,0.0,True,True,False,headway,,"Speed(headway), Discipline",2026-09-14 12:33:54.990000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Reader,0,8,False,Pass,99,0.0,True,True,False,"kept on, headway, pushed along",,"Speed(kept on, headway, pushed along), Discipline",2026-09-14 12:33:54.990000
2026-09-14,16:51,Thirsk,16:51 THIRSK,Fractional,-2,9,False,Pass,99,0.0,True,False,False,,,Discipline,2026-09-14 12:33:54.990000
2026-09-14,15:30,Sedgefield,15:30 SEDGEFIELD,Achille Des Rocs,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, pushed along, made all","EW,B2L,WIN","Speed(kept on, pushed along, made all)",2026-09-14 12:33:54.990000
2026-09-14,15:30,Sedgefield,15:30 SEDGEFIELD,Clean Getaway,4,2,True,Tier 1 EW,99,0.0,False,True,False,headway,"EW,B2L,WIN",Speed(headway),2026-09-14 12:33:54.990000
2026-09-14,15:30,Sedgefield,15:30 SEDGEFIELD,Maggies Boy,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"led, headway, pushed along","EW,B2L-Consider","Speed(led, headway, pushed along)",2026-09-14 12:33:54.993000
2026-09-14,15:30,Sedgefield,15:30 SEDGEFIELD,Mr Mcwhinny,4,4,False,Pass,99,0.0,False,True,False,"headway, stayed on",,"Speed(headway, stayed on)",2026-09-14 12:33:54.993000
2026-09-14,15:30,Sedgefield,15:30 SEDGEFIELD,Tom Creen,2,5,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:54.993000
2026-09-14,14:21,Thirsk,14:21 THIRSK,Alcanzor,4,1,True,Tier 1 EW,99,0.0,False,True,False,"kept on, headway, pushed along","EW,B2L,WIN","Speed(kept on, headway, pushed along)",2026-09-14 12:33:54.997000
2026-09-14,14:21,Thirsk,14:21 THIRSK,Caledonian Dream,4,2,True,Tier 1 EW,99,0.0,False,True,False,headway,"EW,B2L,WIN",Speed(headway),2026-09-14 12:33:54.997000
2026-09-14,14:21,Thirsk,14:21 THIRSK,Dream Of Ithaca,4,3,True,Tier 2 B2L,99,0.0,False,True,False,"led, kept on, kept on well","EW,B2L-Consider","Speed(led, kept on, kept on well)",2026-09-14 12:33:55
2026-09-14,14:21,Thirsk,14:21 THIRSK,Off Spin,4,4,False,Pass,99,0.0,False,True,False,"kept on, headway",,"Speed(kept on, headway)",2026-09-14 12:33:55
2026-09-14,14:21,Thirsk,14:21 THIRSK,Pop The Question,4,5,False,Pass,99,0.0,False,True,False,led,,Speed(led),2026-09-14 12:33:55
2026-09-14,14:21,Thirsk,14:21 THIRSK,Balance Of Trade,2,6,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55
2026-09-14,14:21,Thirsk,14:21 THIRSK,Muhib,2,7,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55
2026-09-14,14:21,Thirsk,14:21 THIRSK,Storm On Jura,2,8,False,Pass,99,0.0,False,False,False,,,Form Score,2026-09-14 12:33:55
2026-09-14,14:21,Thirsk,14:21 THIRSK,Clova Royale,0,9,False,Pass,99,0.0,True,True,False,headway,,"Speed(headway), Discipline",2026-09-14 12:33:55
2026-09-14,14:21,Thirsk,14:21 THIRSK,Hickton,0,10,False,Pass,99,0.0,True,True,False,headway,,"Speed(headway), Discipline",2026-09-14 12:33:55.003000
2026-09-14,14:21,Thirsk,14:21 THIRSK,Satyress,0,11,False,Pass,99,0.0,True,True,False,"pushed along, prominent, stayed on",,"Speed(pushed along, prominent, stayed on), Discipline",2026-09-14 12:33:55.003000
2026-09-14,14:21,Thirsk,14:21 THIRSK,Time Twister,0,12,False,Pass,99,0.0,True,True,False,"kept on, pushed along",,"Speed(kept on, pushed along), Discipline",2026-09-14 12:33:55.003000
